sub_idx,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4
4,1,145,1,0,1,-1,NaN,-1,-1
4,1,146,1,0,1,-1,-1,NaN,-1
4,1,147,0,0,0,-1,-1,-1,NaN
4,1,148,0,0,1,NaN,-1,-1,-1
4,1,149,0,0,1,-0,NaN,-1,-1
4,1,150,1,1,0,-0,-0,NaN,-1
4,1,151,1,1,0,1,-0,-0,NaN
4,1,152,0,1,0,1,1,-0,-0
4,1,153,1,1,0,0,1,1,-0
4,1,154,0,1,0,1,0,1,1
4,1,155,0,1,0,0,1,0,1
4,1,156,1,0,1,0,0,1,0
4,1,157,1,0,1,-1,0,0,1
4,1,158,1,0,1,-1,-1,0,0
4,1,159,1,0,1,-1,-1,-1,0
4,1,160,1,0,1,-1,-1,-1,-1
5,1,1,0,0,0,NaN,NaN,NaN,NaN
5,1,2,0,0,0,-0,NaN,NaN,NaN
5,1,3,1,1,1,-0,-0,NaN,NaN
5,1,4,1,1,1,1,-0,-0,NaN
5,1,5,1,1,1,1,1,-0,-0
5,1,6,1,1,1,1,1,1,-0
5,1,7,1,1,1,1,1,1,1
5,1,8,1,1,1,1,1,1,1
5,1,9,1,1,1,1,1,1,1
5,1,10,1,1,1,1,1,1,1
5,1,11,0,1,1,1,1,1,1
5,1,12,1,1,1,0,1,1,1
5,1,13,1,1,1,1,0,1,1
5,1,14,1,1,1,1,1,0,1
5,1,15,1,1,1,1,1,1,0
5,1,16,1,1,1,1,1,1,1
5,1,17,1,1,1,1,1,1,1
5,1,18,1,1,1,1,1,1,1
5,1,19,1,1,1,1,1,1,1
5,1,20,0,1,1,1,1,1,1
5,1,21,1,1,1,0,1,1,1
5,1,22,1,1,1,1,0,1,1
5,1,23,1,1,1,1,1,0,1
5,1,24,1,1,1,1,1,1,0
5,1,25,0,1,1,1,1,1,1
5,1,26,1,1,1,0,1,1,1
5,1,27,0,1,1,1,0,1,1
5,1,28,1,1,1,0,1,0,1
5,1,29,1,1,1,1,0,1,0
5,1,30,1,1,1,1,1,0,1
5,1,31,1,1,1,1,1,1,0
5,1,32,1,1,1,1,1,1,1
5,1,33,1,1,1,1,1,1,1
5,1,34,0,1,1,1,1,1,1
5,1,35,1,1,1,0,1,1,1
5,1,36,1,1,1,1,0,1,1
5,1,37,1,1,1,1,1,0,1
5,1,38,1,1,1,1,1,1,0
5,1,39,0,1,1,1,1,1,1
5,1,40,0,1,1,0,1,1,1
5,1,41,0,0,0,0,0,1,1
5,1,42,1,1,1,-0,0,0,1
5,1,43,0,1,1,1,-0,0,0
5,1,44,1,1,1,0,1,-0,0
5,1,45,1,1,1,1,0,1,-0
5,1,46,1,1,1,1,1,0,1
5,1,47,1,1,1,1,1,1,0
5,1,48,1,1,1,1,1,1,1
5,1,49,0,1,1,1,1,1,1
5,1,50,1,1,1,0,1,1,1
5,1,51,1,1,1,1,0,1,1
5,1,52,1,1,1,1,1,0,1
5,1,53,1,1,1,1,1,1,0
5,1,54,1,1,1,1,1,1,1
5,1,55,1,1,1,1,1,1,1
5,1,56,0,1,0,1,1,1,1
5,1,57,1,1,0,0,1,1,1
5,1,58,0,1,0,1,0,1,1
5,1,59,1,0,1,0,1,0,1
5,1,60,1,0,1,-1,0,1,0
5,1,61,1,0,1,-1,-1,0,1
5,1,62,1,0,1,-1,-1,-1,0
5,1,63,1,0,1,-1,-1,-1,-1
5,1,64,1,0,1,-1,-1,-1,-1
5,1,65,0,1,0,-1,-1,-1,-1
5,1,66,1,0,1,0,-1,-1,-1
5,1,67,0,0,1,-1,0,-1,-1
5,1,68,1,0,1,-0,-1,0,-1
5,1,69,1,0,1,-1,-0,-1,0
5,1,70,1,0,1,-1,-1,-0,-1
5,1,71,0,0,0,-1,-1,-1,-0
5,1,72,0,0,0,-0,-1,-1,-1
5,1,73,0,0,0,-0,-0,-1,-1
5,1,74,0,1,1,-0,-0,-0,-1
5,1,75,1,1,1,0,-0,-0,-0
5,1,76,1,1,1,1,0,-0,-0
5,1,77,0,0,0,1,1,0,-0
5,1,78,0,0,0,NaN,1,1,0
5,1,79,1,1,1,-0,NaN,1,1
5,1,80,0,1,1,1,-0,NaN,1
5,1,81,1,1,1,0,1,-0,NaN
5,1,82,0,1,1,1,0,1,-0
5,1,83,0,1,1,0,1,0,1
5,1,84,1,1,1,0,0,1,0
5,1,85,1,1,1,1,0,0,1
5,1,86,1,1,1,1,1,0,0
5,1,87,0,1,1,1,1,1,0
5,1,88,1,1,1,0,1,1,1
5,1,89,0,1,1,1,0,1,1
5,1,90,1,0,0,0,1,0,1
5,1,91,1,0,1,-1,0,1,0
5,1,92,1,0,1,-1,-1,0,1
5,1,93,0,0,1,-1,-1,-1,0
5,1,94,1,0,1,-0,-1,-1,-1
5,1,95,1,0,1,-1,-0,-1,-1
5,1,96,0,0,1,-1,-1,-0,-1
5,1,97,1,0,1,-0,-1,-1,-0
5,1,98,1,0,1,-1,-0,-1,-1
5,1,99,1,0,1,-1,-1,-0,-1
5,1,100,1,0,1,-1,-1,-1,-0
5,1,101,1,0,1,-1,-1,-1,-1
5,1,102,1,0,1,-1,-1,-1,-1
5,1,103,1,0,1,-1,-1,-1,-1
5,1,104,1,0,1,-1,-1,-1,-1
5,1,105,1,0,1,-1,-1,-1,-1
5,1,106,0,0,0,-1,-1,-1,-1
5,1,107,0,0,0,-0,-1,-1,-1
5,1,108,1,1,1,-0,-0,-1,-1
5,1,109,0,1,1,1,-0,-0,-1
5,1,110,1,1,1,0,1,-0,-0
5,1,111,1,1,1,1,0,1,-0
5,1,112,1,1,1,1,1,0,1
5,1,113,0,1,1,1,1,1,0
5,1,114,1,1,1,0,1,1,1
5,1,115,1,1,1,1,0,1,1
5,1,116,1,1,1,1,1,0,1
5,1,117,1,1,1,1,1,1,0
5,1,118,1,1,1,1,1,1,1
5,1,119,1,1,1,1,1,1,1
5,1,120,1,1,1,1,1,1,1
5,1,121,1,1,1,1,1,1,1
5,1,122,1,1,1,1,1,1,1
5,1,123,1,1,1,1,1,1,1
5,1,124,0,1,1,1,1,1,1
5,1,125,1,1,1,0,1,1,1
5,1,126,0,1,0,1,0,1,1
5,1,127,1,1,0,0,1,0,1
5,1,128,0,1,0,1,0,1,0
5,1,129,1,0,1,0,1,0,1
5,1,130,1,0,1,-1,0,1,0
5,1,131,1,0,1,-1,-1,0,1
5,1,132,1,0,1,-1,-1,-1,0
5,1,133,1,0,1,-1,-1,-1,-1
5,1,134,1,0,1,-1,-1,-1,-1
5,1,135,1,0,1,-1,-1,-1,-1
5,1,136,1,0,1,-1,-1,-1,-1
5,1,137,1,0,1,-1,-1,-1,-1
5,1,138,1,0,1,-1,-1,-1,-1
5,1,139,1,0,1,-1,-1,-1,-1
5,1,140,1,0,1,-1,-1,-1,-1
5,1,141,1,0,1,-1,-1,-1,-1
5,1,142,0,0,1,-1,-1,-1,-1
5,1,143,0,0,1,-0,-1,-1,-1
5,1,144,1,0,1,-0,-0,-1,-1
5,1,145,1,0,1,-1,-0,-0,-1
5,1,146,1,0,1,-1,-1,-0,-0
5,1,147,1,0,1,-1,-1,-1,-0
5,1,148,1,0,1,-1,-1,-1,-1
5,1,149,1,0,1,-1,-1,-1,-1
5,1,150,1,0,1,-1,-1,-1,-1
5,1,151,1,0,1,-1,-1,-1,-1
5,1,152,1,0,1,-1,-1,-1,-1
5,1,153,1,0,1,-1,-1,-1,-1
5,1,154,1,0,1,-1,-1,-1,-1
5,1,155,1,0,1,-1,-1,-1,-1
5,1,156,1,0,1,-1,-1,-1,-1
5,1,157,1,0,1,-1,-1,-1,-1
5,1,158,1,0,1,-1,-1,-1,-1
5,1,159,1,0,1,-1,-1,-1,-1
5,1,160,1,0,1,-1,-1,-1,-1
6,1,1,1,0,1,NaN,NaN,NaN,NaN
6,1,2,1,0,1,-1,NaN,NaN,NaN
6,1,3,0,0,1,-1,-1,NaN,NaN
6,1,4,1,0,1,-0,-1,-1,NaN
6,1,5,0,1,0,-1,-0,-1,-1
6,1,6,0,1,0,0,-1,-0,-1
6,1,7,0,1,0,0,0,-1,-0
6,1,8,0,1,0,0,0,0,-1
6,1,9,0,0,1,0,0,0,0
6,1,10,0,1,0,-0,0,0,0
6,1,11,1,1,0,0,-0,0,0
6,1,12,0,1,0,1,0,-0,0
6,1,13,0,1,0,0,1,0,-0
6,1,14,1,0,1,0,0,1,0
6,1,15,1,0,1,-1,0,0,1
6,1,16,1,0,1,-1,-1,0,0
6,1,17,0,0,1,-1,-1,-1,0
6,1,18,0,1,0,-0,-1,-1,-1
6,1,19,1,0,1,0,-0,-1,-1
6,1,20,1,0,1,-1,0,-0,-1
6,1,21,1,0,1,-1,-1,0,-0
6,1,22,0,1,0,-1,-1,-1,0
6,1,23,1,0,1,0,-1,-1,-1
6,1,24,1,0,1,-1,0,-1,-1
6,1,25,0,0,1,-1,-1,0,-1
6,1,26,1,0,1,-0,-1,-1,0
6,1,27,1,0,1,-1,-0,-1,-1
6,1,28,0,1,0,-1,-1,-0,-1
6,1,29,0,1,0,0,-1,-1,-0
6,1,30,1,0,1,0,0,-1,-1
6,1,31,1,0,1,-1,0,0,-1
6,1,32,0,0,1,-1,-1,0,0
6,1,33,0,1,0,-0,-1,-1,0
6,1,34,0,1,0,0,-0,-1,-1
6,1,35,1,0,1,0,0,-0,-1
6,1,36,0,0,1,-1,0,0,-0
6,1,37,1,0,1,-0,-1,0,0
6,1,38,0,1,0,-1,-0,-1,0
6,1,39,1,0,1,0,-1,-0,-1
6,1,40,1,0,1,-1,0,-1,-0
6,1,41,0,0,1,-1,-1,0,-1
6,1,42,1,0,1,-0,-1,-1,0
6,1,43,0,1,0,-1,-0,-1,-1
6,1,44,1,0,1,0,-1,-0,-1
6,1,45,0,0,1,-1,0,-1,-0
6,1,46,1,0,1,-0,-1,0,-1
6,1,47,1,0,1,-1,-0,-1,0
6,1,48,0,1,0,-1,-1,-0,-1
6,1,49,0,0,1,0,-1,-1,-0
6,1,50,1,0,1,-0,0,-1,-1
6,1,51,1,0,1,-1,-0,0,-1
6,1,52,0,1,0,-1,-1,-0,0
6,1,53,1,0,1,0,-1,-1,-0
6,1,54,1,0,1,-1,0,-1,-1
6,1,55,0,0,1,-1,-1,0,-1
6,1,56,0,0,0,-0,-1,-1,0
6,1,57,1,1,1,-0,-0,-1,-1
6,1,58,1,1,1,1,-0,-0,-1
6,1,59,1,1,1,1,1,-0,-0
6,1,60,1,1,1,1,1,1,-0
6,1,61,1,1,1,1,1,1,1
6,1,62,0,1,1,1,1,1,1
6,1,63,0,0,0,0,1,1,1
6,1,64,0,1,1,-0,0,1,1
6,1,65,1,0,0,0,-0,0,1
6,1,66,0,0,0,-1,0,-0,0
6,1,67,0,0,0,-0,-1,0,-0
6,1,68,1,1,1,-0,-0,-1,0
6,1,69,0,0,0,1,-0,-0,-1
6,1,70,1,1,1,-0,1,-0,-0
6,1,71,1,1,0,1,-0,1,-0
6,1,72,1,0,1,1,1,-0,1
6,1,73,0,1,0,-1,1,1,-0
6,1,74,0,0,1,0,-1,1,1
6,1,75,1,0,1,-0,0,-1,1
6,1,76,0,1,0,-1,-0,0,-1
6,1,77,0,1,0,0,-1,-0,0
6,1,78,1,0,1,0,0,-1,-0
6,1,79,0,1,0,-1,0,0,-1
6,1,80,1,0,1,0,-1,0,0
6,1,81,0,1,0,-1,0,-1,0
6,1,82,1,0,1,0,-1,0,-1
6,1,83,1,0,1,-1,0,-1,0
6,1,84,1,0,1,-1,-1,0,-1
6,1,85,1,0,1,-1,-1,-1,0
6,1,86,0,0,1,-1,-1,-1,-1
6,1,87,1,0,1,-0,-1,-1,-1
6,1,88,1,0,1,-1,-0,-1,-1
6,1,89,1,0,1,-1,-1,-0,-1
6,1,90,1,0,1,-1,-1,-1,-0
6,1,91,1,0,0,-1,-1,-1,-1
6,1,92,0,0,0,-1,-1,-1,-1
6,1,93,0,0,0,-0,-1,-1,-1
6,1,94,1,1,1,-0,-0,-1,-1
6,1,95,1,1,1,1,-0,-0,-1
6,1,96,1,1,1,1,1,-0,-0
6,1,97,0,1,1,1,1,1,-0
6,1,98,0,0,0,0,1,1,1
6,1,99,1,1,1,-0,0,1,1
6,1,100,1,1,1,1,-0,0,1
6,1,101,1,1,1,1,1,-0,0
6,1,102,1,1,1,1,1,1,-0
6,1,103,1,1,1,1,1,1,1
6,1,104,1,1,1,1,1,1,1
6,1,105,1,0,0,1,1,1,1
6,1,106,0,1,0,-1,1,1,1
6,1,107,0,0,1,0,-1,1,1
6,1,108,0,0,1,-0,0,-1,1
6,1,109,0,1,0,-0,-0,0,-1
6,1,110,1,0,1,0,-0,-0,0
6,1,111,1,0,1,-1,0,-0,-0
6,1,112,1,0,1,-1,-1,0,-0
6,1,113,1,0,1,-1,-1,-1,0
6,1,114,1,0,1,-1,-1,-1,-1
6,1,115,1,0,1,-1,-1,-1,-1
6,1,116,1,0,1,-1,-1,-1,-1
6,1,117,1,0,1,-1,-1,-1,-1
6,1,118,0,1,0,-1,-1,-1,-1
6,1,119,1,1,0,0,-1,-1,-1
6,1,120,0,1,0,1,0,-1,-1
6,1,121,1,1,0,0,1,0,-1
6,1,122,0,1,0,1,0,1,0
6,1,123,1,0,1,0,1,0,1
6,1,124,1,0,1,-1,0,1,0
6,1,125,1,0,1,-1,-1,0,1
6,1,126,0,0,0,-1,-1,-1,0
6,1,127,1,1,1,-0,-1,-1,-1
6,1,128,1,1,1,1,-0,-1,-1
6,1,129,1,1,1,1,1,-0,-1
6,1,130,1,1,1,1,1,1,-0
6,1,131,0,0,0,1,1,1,1
6,1,132,1,0,0,-0,1,1,1
6,1,133,0,0,0,-1,-0,1,1
6,1,134,0,0,0,-0,-1,-0,1
6,1,135,0,0,0,-0,-0,-1,-0
6,1,136,1,1,1,-0,-0,-0,-1
6,1,137,1,1,1,1,-0,-0,-0
6,1,138,0,1,1,1,1,-0,-0
6,1,139,1,1,1,0,1,1,-0
6,1,140,1,1,1,1,0,1,1
6,1,141,1,1,1,1,1,0,1
6,1,142,1,1,1,1,1,1,0
6,1,143,0,0,0,1,1,1,1
6,1,144,1,1,1,-0,1,1,1
6,1,145,0,0,0,1,-0,1,1
6,1,146,0,1,1,-0,1,-0,1
6,1,147,1,0,0,0,-0,1,-0
6,1,148,0,0,0,-1,0,-0,1
6,1,149,0,0,0,-0,-1,0,-0
6,1,150,0,0,0,-0,-0,-1,0
6,1,151,1,1,1,-0,-0,-0,-1
6,1,152,1,1,1,1,-0,-0,-0
6,1,153,1,1,1,1,1,-0,-0
6,1,154,1,1,1,1,1,1,-0
6,1,155,0,0,0,1,1,1,1
6,1,156,1,1,1,-0,1,1,1
6,1,157,1,1,1,1,-0,1,1
6,1,158,1,1,1,1,1,-0,1
6,1,159,1,1,1,1,1,1,-0
6,1,160,1,1,1,1,1,1,1
7,1,1,0,1,0,NaN,NaN,NaN,NaN
7,1,2,1,0,1,0,NaN,NaN,NaN
7,1,3,1,0,1,-1,0,NaN,NaN
7,1,4,1,0,1,-1,-1,0,NaN
7,1,5,1,0,1,-1,-1,-1,0
7,1,6,0,0,1,-1,-1,-1,-1
7,1,7,0,0,1,-0,-1,-1,-1
7,1,8,1,0,1,-0,-0,-1,-1
7,1,9,1,0,1,-1,-0,-0,-1
7,1,10,1,0,1,-1,-1,-0,-0
7,1,11,0,0,1,-1,-1,-1,-0
7,1,12,1,0,1,-0,-1,-1,-1
7,1,13,1,0,1,-1,-0,-1,-1
7,1,14,1,0,1,-1,-1,-0,-1
7,1,15,1,0,1,-1,-1,-1,-0
7,1,16,1,0,1,-1,-1,-1,-1
7,1,17,1,0,1,-1,-1,-1,-1
7,1,18,1,0,1,-1,-1,-1,-1
7,1,19,1,0,1,-1,-1,-1,-1
7,1,20,1,0,1,-1,-1,-1,-1
7,1,21,0,0,1,-1,-1,-1,-1
7,1,22,1,0,1,-0,-1,-1,-1
7,1,23,0,0,1,-1,-0,-1,-1
7,1,24,1,0,1,-0,-1,-0,-1
7,1,25,1,0,1,-1,-0,-1,-0
7,1,26,1,0,1,-1,-1,-0,-1
7,1,27,1,0,1,-1,-1,-1,-0
7,1,28,1,1,0,-1,-1,-1,-1
7,1,29,1,0,1,1,-1,-1,-1
7,1,30,1,0,1,-1,1,-1,-1
7,1,31,1,0,1,-1,-1,1,-1
7,1,32,1,0,1,-1,-1,-1,1
7,1,33,1,0,1,-1,-1,-1,-1
7,1,34,1,0,1,-1,-1,-1,-1
7,1,35,1,0,1,-1,-1,-1,-1
7,1,36,1,0,1,-1,-1,-1,-1
7,1,37,1,0,1,-1,-1,-1,-1
7,1,38,1,0,1,-1,-1,-1,-1
7,1,39,1,0,1,-1,-1,-1,-1
7,1,40,1,0,1,-1,-1,-1,-1
7,1,41,0,0,1,-1,-1,-1,-1
7,1,42,1,0,1,-0,-1,-1,-1
7,1,43,1,0,1,-1,-0,-1,-1
7,1,44,0,1,0,-1,-1,-0,-1
7,1,45,1,0,1,0,-1,-1,-0
7,1,46,1,0,1,-1,0,-1,-1
7,1,47,1,0,1,-1,-1,0,-1
7,1,48,1,0,1,-1,-1,-1,0
7,1,49,1,0,1,-1,-1,-1,-1
7,1,50,1,0,1,-1,-1,-1,-1
7,1,51,0,0,1,-1,-1,-1,-1
7,1,52,1,0,1,-0,-1,-1,-1
7,1,53,0,0,1,-1,-0,-1,-1
7,1,54,1,0,1,-0,-1,-0,-1
7,1,55,1,0,1,-1,-0,-1,-0
7,1,56,0,0,0,-1,-1,-0,-1
7,1,57,1,0,0,-0,-1,-1,-0
7,1,58,0,0,0,-1,-0,-1,-1
7,1,59,0,0,0,-0,-1,-0,-1
7,1,60,0,0,0,-0,-0,-1,-0
7,1,61,0,1,1,-0,-0,-0,-1
7,1,62,0,1,1,0,-0,-0,-0
7,1,63,0,0,0,0,0,-0,-0
7,1,64,0,0,0,-0,0,0,-0
7,1,65,0,1,1,-0,-0,0,0
7,1,66,1,0,0,0,-0,-0,0
7,1,67,0,0,0,-1,0,-0,-0
7,1,68,0,0,0,-0,-1,0,-0
7,1,69,1,1,1,-0,-0,-1,0
7,1,70,1,1,1,1,-0,-0,-1
7,1,71,0,1,0,1,1,-0,-0
7,1,72,0,1,0,0,1,1,-0
7,1,73,1,0,1,0,0,1,1
7,1,74,0,0,1,-1,0,0,1
7,1,75,1,0,1,-0,-1,0,0
7,1,76,0,1,0,-1,-0,-1,0
7,1,77,0,0,1,0,-1,-0,-1
7,1,78,1,0,1,-0,0,-1,-0
7,1,79,0,1,0,-1,-0,0,-1
7,1,80,0,1,0,0,-1,-0,0
7,1,81,1,0,1,0,0,-1,-0
7,1,82,1,0,1,-1,0,0,-1
7,1,83,1,0,1,-1,-1,0,0
7,1,84,0,0,1,-1,-1,-1,0
7,1,85,0,0,1,-0,-1,-1,-1
7,1,86,1,1,0,-0,-0,-1,-1
7,1,87,0,1,0,1,-0,-0,-1
7,1,88,1,0,1,0,1,-0,-0
7,1,89,1,0,1,-1,0,1,-0
7,1,90,0,0,1,-1,-1,0,1
7,1,91,0,0,0,-0,-1,-1,0
7,1,92,1,1,1,-0,-0,-1,-1
7,1,93,1,1,1,1,-0,-0,-1
7,1,94,1,1,1,1,1,-0,-0
7,1,95,1,1,1,1,1,1,-0
7,1,96,1,1,1,1,1,1,1
7,1,97,1,1,1,1,1,1,1
7,1,98,1,1,1,1,1,1,1
7,1,99,1,1,1,1,1,1,1
7,1,100,1,1,1,1,1,1,1
7,1,101,1,1,1,1,1,1,1
7,1,102,0,1,1,1,1,1,1
7,1,103,1,1,1,0,1,1,1
7,1,104,0,1,1,1,0,1,1
7,1,105,1,1,1,0,1,0,1
7,1,106,1,1,0,1,0,1,0
7,1,107,1,0,1,1,1,0,1
7,1,108,0,1,0,-1,1,1,0
7,1,109,1,1,0,0,-1,1,1
7,1,110,0,1,0,1,0,-1,1
7,1,111,1,1,0,0,1,0,-1
7,1,112,0,1,0,1,0,1,0
7,1,113,1,1,0,0,1,0,1
7,1,114,0,1,0,1,0,1,0
7,1,115,0,1,0,0,1,0,1
7,1,116,0,1,0,0,0,1,0
7,1,117,0,1,0,0,0,0,1
7,1,118,1,0,1,0,0,0,0
7,1,119,0,0,1,-1,0,0,0
7,1,120,1,0,1,-0,-1,0,0
7,1,121,1,0,1,-1,-0,-1,0
7,1,122,1,1,0,-1,-1,-0,-1
7,1,123,0,1,0,1,-1,-1,-0
7,1,124,1,0,1,0,1,-1,-1
7,1,125,1,0,1,-1,0,1,-1
7,1,126,1,1,1,-1,-1,0,1
7,1,127,1,0,0,1,-1,-1,0
7,1,128,0,0,0,-1,1,-1,-1
7,1,129,0,0,0,-0,-1,1,-1
7,1,130,0,0,0,-0,-0,-1,1
7,1,131,0,1,1,-0,-0,-0,-1
7,1,132,0,0,0,0,-0,-0,-0
7,1,133,0,1,1,-0,0,-0,-0
7,1,134,1,1,1,0,-0,0,-0
7,1,135,1,1,1,1,0,-0,0
7,1,136,1,1,1,1,1,0,-0
7,1,137,0,1,1,1,1,1,0
7,1,138,1,1,1,0,1,1,1
7,1,139,0,0,0,1,0,1,1
7,1,140,0,1,1,-0,1,0,1
7,1,141,1,1,1,0,-0,1,0
7,1,142,0,1,1,1,0,-0,1
7,1,143,0,0,0,0,1,0,-0
7,1,144,0,0,0,-0,0,1,0
7,1,145,0,1,1,-0,-0,0,1
7,1,146,0,0,0,0,-0,-0,0
7,1,147,1,1,1,-0,0,-0,-0
7,1,148,1,1,1,1,-0,0,-0
7,1,149,1,1,1,1,1,-0,0
7,1,150,0,1,1,1,1,1,-0
7,1,151,1,1,1,0,1,1,1
7,1,152,0,1,1,1,0,1,1
7,1,153,1,1,1,0,1,0,1
7,1,154,1,1,1,1,0,1,0
7,1,155,1,1,1,1,1,0,1
7,1,156,1,1,1,1,1,1,0
7,1,157,1,1,1,1,1,1,1
7,1,158,1,1,1,1,1,1,1
7,1,159,1,1,1,1,1,1,1
7,1,160,0,1,1,1,1,1,1
8,1,1,1,0,1,NaN,NaN,NaN,NaN
8,1,2,1,0,1,-1,NaN,NaN,NaN
8,1,3,1,0,1,-1,-1,NaN,NaN
8,1,4,1,0,1,-1,-1,-1,NaN
8,1,5,1,0,1,-1,-1,-1,-1
8,1,6,1,0,1,-1,-1,-1,-1
8,1,7,1,0,1,-1,-1,-1,-1
8,1,8,0,0,1,-1,-1,-1,-1
8,1,9,1,0,1,-0,-1,-1,-1
8,1,10,1,0,1,-1,-0,-1,-1
8,1,11,1,0,1,-1,-1,-0,-1
8,1,12,0,0,1,-1,-1,-1,-0
8,1,13,1,0,1,-0,-1,-1,-1
8,1,14,1,0,1,-1,-0,-1,-1
8,1,15,1,0,1,-1,-1,-0,-1
8,1,16,1,0,1,-1,-1,-1,-0
8,1,17,1,0,1,-1,-1,-1,-1
8,1,18,1,0,1,-1,-1,-1,-1
8,1,19,1,0,1,-1,-1,-1,-1
8,1,20,1,0,1,-1,-1,-1,-1
8,1,21,1,0,1,-1,-1,-1,-1
8,1,22,1,0,1,-1,-1,-1,-1
8,1,23,1,0,1,-1,-1,-1,-1
8,1,24,0,0,1,-1,-1,-1,-1
8,1,25,1,0,1,-0,-1,-1,-1
8,1,26,1,0,1,-1,-0,-1,-1
8,1,27,1,0,1,-1,-1,-0,-1
8,1,28,0,0,1,-1,-1,-1,-0
8,1,29,1,0,1,-0,-1,-1,-1
8,1,30,1,0,1,-1,-0,-1,-1
8,1,31,1,0,1,-1,-1,-0,-1
8,1,32,1,0,1,-1,-1,-1,-0
8,1,33,1,0,1,-1,-1,-1,-1
8,1,34,1,0,1,-1,-1,-1,-1
8,1,35,1,0,1,-1,-1,-1,-1
8,1,36,1,0,1,-1,-1,-1,-1
8,1,37,1,0,1,-1,-1,-1,-1
8,1,38,0,0,1,-1,-1,-1,-1
8,1,39,0,0,1,-0,-1,-1,-1
8,1,40,1,0,1,-0,-0,-1,-1
8,1,41,1,0,1,-1,-0,-0,-1
8,1,42,0,0,1,-1,-1,-0,-0
8,1,43,1,0,1,-0,-1,-1,-0
8,1,44,0,0,1,-1,-0,-1,-1
8,1,45,0,0,1,-0,-1,-0,-1
8,1,46,1,0,1,-0,-0,-1,-0
8,1,47,1,0,1,-1,-0,-0,-1
8,1,48,0,0,1,-1,-1,-0,-0
8,1,49,0,0,1,-0,-1,-1,-0
8,1,50,0,1,0,-0,-0,-1,-1
8,1,51,1,0,1,0,-0,-0,-1
8,1,52,1,0,1,-1,0,-0,-0
8,1,53,1,0,1,-1,-1,0,-0
8,1,54,1,0,1,-1,-1,-1,0
8,1,55,1,0,1,-1,-1,-1,-1
8,1,56,0,0,0,-1,-1,-1,-1
8,1,57,1,0,0,-0,-1,-1,-1
8,1,58,0,0,0,-1,-0,-1,-1
8,1,59,1,1,1,-0,-1,-0,-1
8,1,60,1,1,1,1,-0,-1,-0
8,1,61,1,1,1,1,1,-0,-1
8,1,62,1,1,1,1,1,1,-0
8,1,63,1,1,1,1,1,1,1
8,1,64,1,1,1,1,1,1,1
8,1,65,0,1,1,1,1,1,1
8,1,66,0,1,1,0,1,1,1
8,1,67,1,1,1,0,0,1,1
8,1,68,1,1,1,1,0,0,1
8,1,69,1,1,1,1,1,0,0
8,1,70,1,1,1,1,1,1,0
8,1,71,0,1,0,1,1,1,1
8,1,72,0,1,0,0,1,1,1
8,1,73,1,0,1,0,0,1,1
8,1,74,1,0,1,-1,0,0,1
8,1,75,1,0,1,-1,-1,0,0
8,1,76,1,0,1,-1,-1,-1,0
8,1,77,0,0,1,-1,-1,-1,-1
8,1,78,0,0,1,-0,-1,-1,-1
8,1,79,1,1,0,-0,-0,-1,-1
8,1,80,0,1,0,1,-0,-0,-1
8,1,81,0,1,0,0,1,-0,-0
8,1,82,0,0,1,0,0,1,-0
8,1,83,1,0,1,-0,0,0,1
8,1,84,1,0,1,-1,-0,0,0
8,1,85,1,0,1,-1,-1,-0,0
8,1,86,1,0,1,-1,-1,-1,-0
8,1,87,1,0,1,-1,-1,-1,-1
8,1,88,1,0,1,-1,-1,-1,-1
8,1,89,1,0,1,-1,-1,-1,-1
8,1,90,1,0,1,-1,-1,-1,-1
8,1,91,0,0,0,-1,-1,-1,-1
8,1,92,0,0,0,-0,-1,-1,-1
8,1,93,1,1,1,-0,-0,-1,-1
8,1,94,1,1,1,1,-0,-0,-1
8,1,95,1,1,1,1,1,-0,-0
8,1,96,1,1,1,1,1,1,-0
8,1,97,0,1,1,1,1,1,1
8,1,98,0,1,1,0,1,1,1
8,1,99,0,0,0,0,0,1,1
8,1,100,1,1,1,-0,0,0,1
8,1,101,1,1,1,1,-0,0,0
8,1,102,1,1,1,1,1,-0,0
8,1,103,1,1,1,1,1,1,-0
8,1,104,1,1,1,1,1,1,1
8,1,105,0,1,1,1,1,1,1
8,1,106,0,1,0,0,1,1,1
8,1,107,0,0,1,0,0,1,1
8,1,108,1,0,1,-0,0,0,1
8,1,109,1,0,1,-1,-0,0,0
8,1,110,1,0,1,-1,-1,-0,0
8,1,111,1,0,1,-1,-1,-1,-0
8,1,112,0,0,1,-1,-1,-1,-1
8,1,113,1,0,1,-0,-1,-1,-1
8,1,114,0,0,1,-1,-0,-1,-1
8,1,115,1,0,1,-0,-1,-0,-1
8,1,116,1,0,1,-1,-0,-1,-0
8,1,117,1,0,1,-1,-1,-0,-1
8,1,118,1,0,1,-1,-1,-1,-0
8,1,119,1,0,1,-1,-1,-1,-1
8,1,120,1,0,1,-1,-1,-1,-1
8,1,121,1,0,1,-1,-1,-1,-1
8,1,122,1,0,1,-1,-1,-1,-1
8,1,123,0,0,1,-1,-1,-1,-1
8,1,124,0,0,1,-0,-1,-1,-1
8,1,125,1,0,1,-0,-0,-1,-1
8,1,126,0,0,0,-1,-0,-0,-1
