sub_idx,Cond,Order,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4,loseshift_t1,loseshift_t2,loseshift_t3,loseshift_t4,RT,State
22,2,2,1,154,1,1,1,1,0,1,0,-0,-1,-0,-1,0.569585381518664,1
22,2,2,1,155,1,1,1,1,1,0,1,-0,-0,-1,-0,0.566878479942716,1
22,2,2,1,156,1,1,1,1,1,1,0,-0,-0,-0,-1,0.625555470904146,1
22,2,2,1,157,1,1,1,1,1,1,1,-0,-0,-0,-0,0.58806863816335,1
22,2,2,1,158,1,1,1,1,1,1,1,-0,-0,-0,-0,0.790305523532879,1
22,2,2,1,159,1,1,1,1,1,1,1,-0,-0,-0,-0,0.645657824002228,1
22,2,2,1,160,1,1,1,1,1,1,1,-0,-0,-0,-0,0.455715009105916,1
23,2,2,1,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.575377365135864,0
23,2,2,1,2,1,0,1,0,NaN,NaN,NaN,-1,NaN,NaN,NaN,0.823018258126467,0
23,2,2,1,3,0,0,1,-1,0,NaN,NaN,0,-1,NaN,NaN,0.49950087949037,0
23,2,2,1,4,0,1,0,-0,-1,0,NaN,1,0,-1,NaN,0.67335967573672,0
23,2,2,1,5,1,0,1,0,-0,-1,0,-1,1,0,-1,0.515213242488244,0
23,2,2,1,6,1,0,1,-1,0,-0,-1,0,-1,1,0,0.629189298746496,0
23,2,2,1,7,1,0,1,-1,-1,0,-0,0,0,-1,1,0.429240976196525,0
23,2,2,1,8,1,0,1,-1,-1,-1,0,0,0,0,-1,0.37016288059931,0
23,2,2,1,9,1,0,1,-1,-1,-1,-1,0,0,0,0,0.700373850511824,0
23,2,2,1,10,0,0,1,-1,-1,-1,-1,0,0,0,0,0.56080419729733,0
23,2,2,1,11,0,1,0,-0,-1,-1,-1,1,0,0,0,0.879733309051517,0
23,2,2,1,12,1,0,1,0,-0,-1,-1,-1,1,0,0,0.508011291034563,0
23,2,2,1,13,1,0,1,-1,0,-0,-1,0,-1,1,0,0.505645677396387,0
23,2,2,1,14,0,1,0,-1,-1,0,-0,0,0,-1,1,0.32347481153738,0
23,2,2,1,15,1,0,1,0,-1,-1,0,-1,0,0,-1,0.476041265572348,0
23,2,2,1,16,1,0,1,-1,0,-1,-1,0,-1,0,0,0.387705751443718,0
23,2,2,1,17,0,0,1,-1,-1,0,-1,0,0,-1,0,0.527132774741403,0
23,2,2,1,18,0,1,0,-0,-1,-1,0,1,0,0,-1,0.532552817245232,0
23,2,2,1,19,1,0,1,0,-0,-1,-1,-1,1,0,0,0.473729957495379,0
23,2,2,1,20,1,0,1,-1,0,-0,-1,0,-1,1,0,0.549815076989034,0
23,2,2,1,21,1,0,1,-1,-1,0,-0,0,0,-1,1,0.497043232729993,0
23,2,2,1,22,1,0,1,-1,-1,-1,0,0,0,0,-1,0.543480037693371,0
23,2,2,1,23,1,0,1,-1,-1,-1,-1,0,0,0,0,0.425628252980459,0
23,2,2,1,24,1,0,1,-1,-1,-1,-1,0,0,0,0,0.452052906464814,0
23,2,2,1,25,1,0,1,-1,-1,-1,-1,0,0,0,0,0.601244841678636,0
23,2,2,1,26,1,0,1,-1,-1,-1,-1,0,0,0,0,0.470711537303941,0
23,2,2,1,27,1,0,1,-1,-1,-1,-1,0,0,0,0,0.491542745870902,0
23,2,2,1,28,1,0,1,-1,-1,-1,-1,0,0,0,0,0.626129802783908,0
23,2,2,1,29,0,0,1,-1,-1,-1,-1,0,0,0,0,0.524525914242986,0
23,2,2,1,30,1,1,0,-0,-1,-1,-1,1,0,0,0,0.547245152105461,0
23,2,2,1,31,1,0,1,1,-0,-1,-1,-0,1,0,0,0.495053205529985,0
23,2,2,1,32,1,1,0,-1,1,-0,-1,0,-0,1,0,0.912029562527096,0
23,2,2,1,33,1,0,1,1,-1,1,-0,-0,0,-0,1,0.679046745348387,0
23,2,2,1,34,0,1,0,-1,1,-1,1,0,-0,0,-0,0.834221388138758,0
23,2,2,1,35,0,0,1,0,-1,1,-1,-1,0,-0,0,0.564150386280744,0
23,2,2,1,36,0,0,1,-0,0,-1,1,1,-1,0,-0,0.418616094819299,0
23,2,2,1,37,1,0,1,-0,-0,0,-1,1,1,-1,0,0.503205803906894,0
23,2,2,1,38,0,0,1,-1,-0,-0,0,0,1,1,-1,0.547618758688259,0
23,2,2,1,39,1,0,1,-0,-1,-0,-0,1,0,1,1,0.578444687633237,0
23,2,2,1,40,0,0,1,-1,-0,-1,-0,0,1,0,1,0.535123411102177,0
23,2,2,1,41,1,0,1,-0,-1,-0,-1,1,0,1,0,0.58598326227002,0
23,2,2,1,42,0,1,0,-1,-0,-1,-0,0,1,0,1,0.591431962415299,0
23,2,2,1,43,0,0,1,0,-1,-0,-1,-1,0,1,0,0.743482738653256,0
23,2,2,1,44,0,1,0,-0,0,-1,-0,1,-1,0,1,0.459907474001739,0
23,2,2,1,45,1,0,1,0,-0,0,-1,-1,1,-1,0,0.763214484535638,0
23,2,2,1,46,1,0,1,-1,0,-0,0,0,-1,1,-1,0.632115582562619,0
23,2,2,1,47,1,0,1,-1,-1,0,-0,0,0,-1,1,0.447681414403633,0
23,2,2,1,48,1,0,1,-1,-1,-1,0,0,0,0,-1,0.587953428410401,0
23,2,2,1,49,0,0,1,-1,-1,-1,-1,0,0,0,0,0.593925925602889,0
23,2,2,1,50,1,0,1,-0,-1,-1,-1,1,0,0,0,0.639174473040839,0
23,2,2,1,51,1,0,1,-1,-0,-1,-1,0,1,0,0,0.606494961637509,0
23,2,2,1,52,1,0,1,-1,-1,-0,-1,0,0,1,0,0.532353184813473,0
23,2,2,1,53,1,0,1,-1,-1,-1,-0,0,0,0,1,0.515293694530556,0
23,2,2,1,54,1,0,1,-1,-1,-1,-1,0,0,0,0,0.60166488685536,0
23,2,2,1,55,0,0,1,-1,-1,-1,-1,0,0,0,0,0.642180931217808,0
23,2,2,1,56,0,0,0,-0,-1,-1,-1,1,0,0,0,0.457882147535202,1
23,2,2,1,57,1,0,0,-0,-0,-1,-1,1,1,0,0,0.58265590415067,1
23,2,2,1,58,1,0,0,-1,-0,-0,-1,0,1,1,0,0.400698085972181,1
23,2,2,1,59,1,0,0,-1,-1,-0,-0,0,0,1,1,0.635741916836196,1
23,2,2,1,60,1,0,0,-1,-1,-1,-0,0,0,0,1,0.595239280368332,1
23,2,2,1,61,0,0,0,-1,-1,-1,-1,0,0,0,0,0.519943476996559,1
23,2,2,1,62,0,1,1,-0,-1,-1,-1,1,0,0,0,1.05184210930747,1
23,2,2,1,63,1,1,1,0,-0,-1,-1,-1,1,0,0,0.648972352839337,1
23,2,2,1,64,0,0,0,1,0,-0,-1,-0,-1,1,0,0.523795244333087,1
23,2,2,1,65,1,0,0,-0,1,0,-0,1,-0,-1,1,0.654701523739277,1
23,2,2,1,66,1,0,0,-1,-0,1,0,0,1,-0,-1,0.490256647975912,1
23,2,2,1,67,0,0,0,-1,-1,-0,1,0,0,1,-0,0.496257658121976,1
23,2,2,1,68,1,0,0,-0,-1,-1,-0,1,0,0,1,0.459418396467299,1
23,2,2,1,69,0,0,0,-1,-0,-1,-1,0,1,0,0,0.583934854174004,1
23,2,2,1,70,0,0,0,-0,-1,-0,-1,1,0,1,0,0.453633709701535,1
23,2,2,1,71,0,1,0,-0,-0,-1,-0,1,1,0,1,0.608340735270758,0
23,2,2,1,72,0,1,0,0,-0,-0,-1,-1,1,1,0,0.645604563196684,0
23,2,2,1,73,1,0,1,0,0,-0,-0,-1,-1,1,1,0.70153548806411,0
23,2,2,1,74,0,0,1,-1,0,0,-0,0,-1,-1,1,0.49808938930255,0
23,2,2,1,75,0,0,1,-0,-1,0,0,1,0,-1,-1,0.752366072098084,0
23,2,2,1,76,0,0,1,-0,-0,-1,0,1,1,0,-1,0.657467860484758,0
23,2,2,1,77,0,1,0,-0,-0,-0,-1,1,1,1,0,0.829112156157862,0
23,2,2,1,78,0,1,0,0,-0,-0,-0,-1,1,1,1,0.58032085549894,0
23,2,2,1,79,0,0,1,0,0,-0,-0,-1,-1,1,1,0.613740246739326,0
23,2,2,1,80,0,1,0,-0,0,0,-0,1,-1,-1,1,0.523746742675939,0
23,2,2,1,81,0,0,1,0,-0,0,0,-1,1,-1,-1,0.468790150836867,0
23,2,2,1,82,1,1,0,-0,0,-0,0,1,-1,1,-1,0.478809363972687,0
23,2,2,1,83,0,1,0,1,-0,0,-0,-0,1,-1,1,0.647635440614977,0
23,2,2,1,84,0,0,1,0,1,-0,0,-1,-0,1,-1,0.6717460593336,0
23,2,2,1,85,1,1,0,-0,0,1,-0,1,-1,-0,1,0.774829758005581,0
23,2,2,1,86,0,1,0,1,-0,0,1,-0,1,-1,-0,0.591073059238624,0
23,2,2,1,87,0,0,1,0,1,-0,0,-1,-0,1,-1,0.670291896785784,0
23,2,2,1,88,1,1,0,-0,0,1,-0,1,-1,-0,1,0.617447379238001,0
23,2,2,1,89,1,0,1,1,-0,0,1,-0,1,-1,-0,0.494618626698866,0
23,2,2,1,90,0,1,0,-1,1,-0,0,0,-0,1,-1,0.590087228332777,0
23,2,2,1,91,0,0,0,0,-1,1,-0,-1,0,-0,1,0.546515577550963,1
23,2,2,1,92,1,1,1,-0,0,-1,1,1,-1,0,-0,0.665584452857729,1
23,2,2,1,93,0,1,1,1,-0,0,-1,-0,1,-1,0,0.621982332322659,1
23,2,2,1,94,0,1,1,0,1,-0,0,-1,-0,1,-1,0.823228641935202,1
23,2,2,1,95,0,0,0,0,0,1,-0,-1,-1,-0,1,0.540609362302348,1
23,2,2,1,96,1,1,1,-0,0,0,1,1,-1,-1,-0,0.640968905381669,1
23,2,2,1,97,0,0,0,1,-0,0,0,-0,1,-1,-1,0.621569356821055,1
23,2,2,1,98,0,0,0,-0,1,-0,0,1,-0,1,-1,0.552729171233295,1
23,2,2,1,99,0,0,0,-0,-0,1,-0,1,1,-0,1,0.622702381508134,1
23,2,2,1,100,1,1,1,-0,-0,-0,1,1,1,1,-0,0.696043028230633,1
23,2,2,1,101,1,1,1,1,-0,-0,-0,-0,1,1,1,0.587438319676949,1
23,2,2,1,102,0,1,1,1,1,-0,-0,-0,-0,1,1,0.74052667878459,1
23,2,2,1,103,0,1,1,0,1,1,-0,-1,-0,-0,1,0.44782250287426,1
23,2,2,1,104,1,1,1,0,0,1,1,-1,-1,-0,-0,0.3935608509546,1
23,2,2,1,105,1,1,1,1,0,0,1,-0,-1,-1,-0,0.574538484414006,1
23,2,2,1,106,1,0,1,1,1,0,0,-0,-0,-1,-1,0.702927136908329,0
23,2,2,1,107,0,1,0,-1,1,1,0,0,-0,-0,-1,0.447153140705268,0
23,2,2,1,108,1,0,1,0,-1,1,1,-1,0,-0,-0,0.914036521266098,0
23,2,2,1,109,0,1,0,-1,0,-1,1,0,-1,0,-0,0.605908322750111,0
23,2,2,1,110,1,0,1,0,-1,0,-1,-1,0,-1,0,0.477866302662733,0
23,2,2,1,111,0,0,1,-1,0,-1,0,0,-1,0,-1,0.513497217172699,0
23,2,2,1,112,0,1,0,-0,-1,0,-1,1,0,-1,0,0.47838306077756,0
23,2,2,1,113,0,1,0,0,-0,-1,0,-1,1,0,-1,0.520752025637194,0
23,2,2,1,114,1,0,1,0,0,-0,-1,-1,-1,1,0,0.537197930589173,0
23,2,2,1,115,1,0,1,-1,0,0,-0,0,-1,-1,1,0.553261958670191,0
23,2,2,1,116,1,0,1,-1,-1,0,0,0,0,-1,-1,0.635039571414381,0
23,2,2,1,117,1,0,1,-1,-1,-1,0,0,0,0,-1,0.670421226743201,0
23,2,2,1,118,0,0,1,-1,-1,-1,-1,0,0,0,0,0.469790560508045,0
23,2,2,1,119,0,1,0,-0,-1,-1,-1,1,0,0,0,0.512085749371181,0
23,2,2,1,120,1,0,1,0,-0,-1,-1,-1,1,0,0,0.577721521131025,0
23,2,2,1,121,1,0,1,-1,0,-0,-1,0,-1,1,0,0.484269842680078,0
23,2,2,1,122,0,0,1,-1,-1,0,-0,0,0,-1,1,0.444861766532995,0
23,2,2,1,123,1,1,0,-0,-1,-1,0,1,0,0,-1,0.459885680202206,0
23,2,2,1,124,1,0,1,1,-0,-1,-1,-0,1,0,0,0.480789226236084,0
23,2,2,1,125,1,0,1,-1,1,-0,-1,0,-0,1,0,0.659538801193776,0
23,2,2,1,126,0,0,0,-1,-1,1,-0,0,0,-0,1,0.601470181845798,1
23,2,2,1,127,0,0,0,-0,-1,-1,1,1,0,0,-0,0.513806255346935,1
23,2,2,1,128,1,1,1,-0,-0,-1,-1,1,1,0,0,0.450767282400193,1
23,2,2,1,129,1,1,1,1,-0,-0,-1,-0,1,1,0,0.463681680723312,1
23,2,2,1,130,0,0,0,1,1,-0,-0,-0,-0,1,1,0.540056140063825,1
23,2,2,1,131,0,0,0,-0,1,1,-0,1,-0,-0,1,0.568698752605997,1
23,2,2,1,132,1,0,0,-0,-0,1,1,1,1,-0,-0,0.581022672289691,1
23,2,2,1,133,0,0,0,-1,-0,-0,1,0,1,1,-0,0.39218114875257,1
23,2,2,1,134,0,0,0,-0,-1,-0,-0,1,0,1,1,0.451909915658689,1
23,2,2,1,135,1,1,1,-0,-0,-1,-0,1,1,0,1,0.42428310521791,1
23,2,2,1,136,0,1,1,1,-0,-0,-1,-0,1,1,0,0.495041188383766,1
23,2,2,1,137,1,1,1,0,1,-0,-0,-1,-0,1,1,0.516172265290152,1
23,2,2,1,138,0,1,1,1,0,1,-0,-0,-1,-0,1,0.472295039495293,1
23,2,2,1,139,0,1,1,0,1,0,1,-1,-0,-1,-0,0.464852420605894,1
23,2,2,1,140,1,1,1,0,0,1,0,-1,-1,-0,-1,0.477236187110975,1
23,2,2,1,141,0,0,0,1,0,0,1,-0,-1,-1,-0,0.545300546340513,1
23,2,2,1,142,1,1,1,-0,1,0,0,1,-0,-1,-1,0.432210982609831,1
23,2,2,1,143,1,1,1,1,-0,1,0,-0,1,-0,-1,0.432580501495977,1
23,2,2,1,144,0,0,0,1,1,-0,1,-0,-0,1,-0,0.576764768566136,1
23,2,2,1,145,1,1,1,-0,1,1,-0,1,-0,-0,1,0.599811204154321,1
23,2,2,1,146,1,1,1,1,-0,1,1,-0,1,-0,-0,1.02816454033928,1
23,2,2,1,147,1,1,1,1,1,-0,1,-0,-0,1,-0,0.721793194303245,1
23,2,2,1,148,1,1,1,1,1,1,-0,-0,-0,-0,1,0.575458970006366,1
23,2,2,1,149,1,1,1,1,1,1,1,-0,-0,-0,-0,0.572432668146575,1
23,2,2,1,150,1,1,1,1,1,1,1,-0,-0,-0,-0,0.773178637256933,1
23,2,2,1,151,1,1,1,1,1,1,1,-0,-0,-0,-0,0.623231647306966,1
23,2,2,1,152,1,1,1,1,1,1,1,-0,-0,-0,-0,0.505185864321902,1
23,2,2,1,153,1,1,1,1,1,1,1,-0,-0,-0,-0,0.470217497928388,1
23,2,2,1,154,0,1,1,1,1,1,1,-0,-0,-0,-0,0.451745936028601,1
23,2,2,1,155,0,0,0,0,1,1,1,-1,-0,-0,-0,0.57991955831676,1
23,2,2,1,156,1,1,1,-0,0,1,1,1,-1,-0,-0,0.550636299387406,1
23,2,2,1,157,1,1,1,1,-0,0,1,-0,1,-1,-0,0.841836871457417,1
23,2,2,1,158,1,1,1,1,1,-0,0,-0,-0,1,-1,0.572441015960067,1
23,2,2,1,159,1,1,1,1,1,1,-0,-0,-0,-0,1,0.65434247520534,1
23,2,2,1,160,1,1,1,1,1,1,1,-0,-0,-0,-0,0.534284355286218,1
24,2,2,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.962453264990472,1
24,2,2,1,2,0,0,0,-0,NaN,NaN,NaN,1,NaN,NaN,NaN,0.511696370464051,1
24,2,2,1,3,0,0,0,-0,-0,NaN,NaN,1,1,NaN,NaN,1.04531555371068,1
24,2,2,1,4,1,1,1,-0,-0,-0,NaN,1,1,1,NaN,0.839447498205118,1
24,2,2,1,5,1,1,1,1,-0,-0,-0,-0,1,1,1,0.44100958344643,1
24,2,2,1,6,1,1,1,1,1,-0,-0,-0,-0,1,1,0.665607800416183,1
24,2,2,1,7,1,1,1,1,1,1,-0,-0,-0,-0,1,0.774856716088834,1
24,2,2,1,8,0,1,1,1,1,1,1,-0,-0,-0,-0,0.608823956616106,1
24,2,2,1,9,0,0,0,0,1,1,1,-1,-0,-0,-0,0.775362628904986,1
24,2,2,1,10,0,0,0,-0,0,1,1,1,-1,-0,-0,0.695812761900015,1
24,2,2,1,11,1,1,1,-0,-0,0,1,1,1,-1,-0,0.708790724645951,1
24,2,2,1,12,1,1,1,1,-0,-0,0,-0,1,1,-1,0.587777485576225,1
24,2,2,1,13,1,1,1,1,1,-0,-0,-0,-0,1,1,0.450768420065288,1
24,2,2,1,14,0,1,1,1,1,1,-0,-0,-0,-0,1,0.467817044700496,1
24,2,2,1,15,1,1,1,0,1,1,1,-1,-0,-0,-0,0.450998893968062,1
24,2,2,1,16,1,1,1,1,0,1,1,-0,-1,-0,-0,0.418645237674355,1
24,2,2,1,17,1,1,1,1,1,0,1,-0,-0,-1,-0,0.509335153343272,1
24,2,2,1,18,1,1,1,1,1,1,0,-0,-0,-0,-1,0.423084679525346,1
24,2,2,1,19,1,1,1,1,1,1,1,-0,-0,-0,-0,0.4181537956174,1
24,2,2,1,20,1,1,1,1,1,1,1,-0,-0,-0,-0,0.548434300915687,1
24,2,2,1,21,1,1,1,1,1,1,1,-0,-0,-0,-0,0.504557095366181,1
24,2,2,1,22,1,1,1,1,1,1,1,-0,-0,-0,-0,0.61117706153891,1
24,2,2,1,23,0,0,0,1,1,1,1,-0,-0,-0,-0,0.557109488552669,1
24,2,2,1,24,1,1,1,-0,1,1,1,1,-0,-0,-0,0.518603407326736,1
24,2,2,1,25,0,1,1,1,-0,1,1,-0,1,-0,-0,0.588619250091142,1
24,2,2,1,26,0,1,1,0,1,-0,1,-1,-0,1,-0,0.591327704460127,1
24,2,2,1,27,1,1,1,0,0,1,-0,-1,-1,-0,1,0.651637016242603,1
24,2,2,1,28,1,1,1,1,0,0,1,-0,-1,-1,-0,0.673284247124684,1
24,2,2,1,29,1,1,1,1,1,0,0,-0,-0,-1,-1,0.508284425231977,1
24,2,2,1,30,1,1,1,1,1,1,0,-0,-0,-0,-1,0.606816906030872,1
24,2,2,1,31,1,1,1,1,1,1,1,-0,-0,-0,-0,0.563506798294839,1
24,2,2,1,32,1,1,1,1,1,1,1,-0,-0,-0,-0,0.488554352312349,1
24,2,2,1,33,1,1,1,1,1,1,1,-0,-0,-0,-0,0.515014311022242,1
24,2,2,1,34,1,1,1,1,1,1,1,-0,-0,-0,-0,0.501744023044012,1
24,2,2,1,35,1,1,1,1,1,1,1,-0,-0,-0,-0,0.464543858965044,1
24,2,2,1,36,0,1,1,1,1,1,1,-0,-0,-0,-0,0.488452031626366,1
24,2,2,1,37,1,1,1,0,1,1,1,-1,-0,-0,-0,0.520543914768496,1
24,2,2,1,38,1,1,1,1,0,1,1,-0,-1,-0,-0,0.545527564099757,1
24,2,2,1,39,0,1,1,1,1,0,1,-0,-0,-1,-0,0.51210954367707,1
24,2,2,1,40,1,1,1,0,1,1,0,-1,-0,-0,-1,0.672045463579707,1
24,2,2,1,41,0,1,1,1,0,1,1,-0,-1,-0,-0,0.509039269411005,1
24,2,2,1,42,1,1,1,0,1,0,1,-1,-0,-1,-0,0.695867874062969,1
24,2,2,1,43,1,1,1,1,0,1,0,-0,-1,-0,-1,1.10528740486188,1
24,2,2,1,44,1,1,1,1,1,0,1,-0,-0,-1,-0,0.780019412486581,1
24,2,2,1,45,1,1,1,1,1,1,0,-0,-0,-0,-1,0.665516507055145,1
24,2,2,1,46,1,1,1,1,1,1,1,-0,-0,-0,-0,0.599632753801416,1
24,2,2,1,47,0,1,1,1,1,1,1,-0,-0,-0,-0,0.505550653935643,1
24,2,2,1,48,1,1,1,0,1,1,1,-1,-0,-0,-0,0.687749821896432,1
24,2,2,1,49,1,1,1,1,0,1,1,-0,-1,-0,-0,0.595590120487032,1
24,2,2,1,50,1,1,1,1,1,0,1,-0,-0,-1,-0,0.548544016695814,1
24,2,2,1,51,1,1,1,1,1,1,0,-0,-0,-0,-1,0.728536871887627,1
24,2,2,1,52,1,1,1,1,1,1,1,-0,-0,-0,-0,1.0459829516185,1
24,2,2,1,53,1,1,1,1,1,1,1,-0,-0,-0,-0,0.726462909922702,1
24,2,2,1,54,1,1,1,1,1,1,1,-0,-0,-0,-0,0.648905768437544,1
24,2,2,1,55,1,1,1,1,1,1,1,-0,-0,-0,-0,0.599880507637863,1
24,2,2,1,56,0,1,0,1,1,1,1,-0,-0,-0,-0,0.6320254579623,0
24,2,2,1,57,0,1,0,0,1,1,1,-1,-0,-0,-0,0.604565407353221,0
24,2,2,1,58,0,1,0,0,0,1,1,-1,-1,-0,-0,0.555868494921015,0
24,2,2,1,59,0,1,0,0,0,0,1,-1,-1,-1,-0,0.593681961865514,0
24,2,2,1,60,1,0,1,0,0,0,0,-1,-1,-1,-1,0.614802637122921,0
24,2,2,1,61,0,0,1,-1,0,0,0,0,-1,-1,-1,0.660010041901842,0
24,2,2,1,62,1,0,1,-0,-1,0,0,1,0,-1,-1,0.563018641274539,0
24,2,2,1,63,1,0,1,-1,-0,-1,0,0,1,0,-1,0.624079942921526,0
24,2,2,1,64,1,0,1,-1,-1,-0,-1,0,0,1,0,0.548290960214217,0
24,2,2,1,65,0,0,1,-1,-1,-1,-0,0,0,0,1,0.648114021649235,0
24,2,2,1,66,1,0,1,-0,-1,-1,-1,1,0,0,0,0.529458964592777,0
24,2,2,1,67,1,0,1,-1,-0,-1,-1,0,1,0,0,0.518439162813593,0
24,2,2,1,68,1,0,1,-1,-1,-0,-1,0,0,1,0,0.637449323345209,0
24,2,2,1,69,1,0,1,-1,-1,-1,-0,0,0,0,1,0.49221053509973,0
24,2,2,1,70,0,0,1,-1,-1,-1,-1,0,0,0,0,0.510037739673862,0
24,2,2,1,71,0,0,0,-0,-1,-1,-1,1,0,0,0,0.554578411189141,1
24,2,2,1,72,1,1,1,-0,-0,-1,-1,1,1,0,0,0.954389412756427,1
24,2,2,1,73,1,1,1,1,-0,-0,-1,-0,1,1,0,0.544633880228503,1
24,2,2,1,74,1,1,1,1,1,-0,-0,-0,-0,1,1,0.626328940808889,1
24,2,2,1,75,1,1,1,1,1,1,-0,-0,-0,-0,1,0.700269897017279,1
24,2,2,1,76,1,1,1,1,1,1,1,-0,-0,-0,-0,0.610521733178757,1
24,2,2,1,77,1,1,1,1,1,1,1,-0,-0,-0,-0,0.890787976255524,1
24,2,2,1,78,1,1,1,1,1,1,1,-0,-0,-0,-0,0.510829627150088,1
24,2,2,1,79,1,1,1,1,1,1,1,-0,-0,-0,-0,0.461741925915703,1
24,2,2,1,80,1,1,1,1,1,1,1,-0,-0,-0,-0,0.496184936477221,1
24,2,2,1,81,1,1,1,1,1,1,1,-0,-0,-0,-0,0.514859409347991,1
24,2,2,1,82,1,1,1,1,1,1,1,-0,-0,-0,-0,0.577212819698616,1
24,2,2,1,83,0,1,1,1,1,1,1,-0,-0,-0,-0,0.575965665993863,1
24,2,2,1,84,1,1,1,0,1,1,1,-1,-0,-0,-0,0.685368084581569,1
24,2,2,1,85,1,1,1,1,0,1,1,-0,-1,-0,-0,0.514126601425232,1
24,2,2,1,86,0,1,1,1,1,0,1,-0,-0,-1,-0,0.686097807629267,1
24,2,2,1,87,1,1,1,0,1,1,0,-1,-0,-0,-1,0.67997237072268,1
24,2,2,1,88,1,1,1,1,0,1,1,-0,-1,-0,-0,0.51427121256711,1
24,2,2,1,89,1,1,1,1,1,0,1,-0,-0,-1,-0,0.532646929481416,1
24,2,2,1,90,1,1,1,1,1,1,0,-0,-0,-0,-1,0.510718863821239,1
24,2,2,1,91,0,1,0,1,1,1,1,-0,-0,-0,-0,0.461629518555128,0
24,2,2,1,92,0,1,0,0,1,1,1,-1,-0,-0,-0,0.452953217871254,0
24,2,2,1,93,0,0,1,0,0,1,1,-1,-1,-0,-0,0.490273016985157,0
24,2,2,1,94,0,1,0,-0,0,0,1,1,-1,-1,-0,0.692362557718297,0
24,2,2,1,95,0,1,0,0,-0,0,0,-1,1,-1,-1,0.81881199000054,0
24,2,2,1,96,1,0,1,0,0,-0,0,-1,-1,1,-1,0.795173860387877,0
24,2,2,1,97,1,0,1,-1,0,0,-0,0,-1,-1,1,0.536147160732071,0
24,2,2,1,98,1,0,1,-1,-1,0,0,0,0,-1,-1,0.591245548101142,0
24,2,2,1,99,1,0,1,-1,-1,-1,0,0,0,0,-1,0.515345400752267,0
24,2,2,1,100,0,0,1,-1,-1,-1,-1,0,0,0,0,0.932840980938636,0
24,2,2,1,101,1,0,1,-0,-1,-1,-1,1,0,0,0,0.638206651608925,0
24,2,2,1,102,1,0,1,-1,-0,-1,-1,0,1,0,0,0.505473389901454,0
24,2,2,1,103,0,0,1,-1,-1,-0,-1,0,0,1,0,0.492114194392343,0
24,2,2,1,104,1,0,1,-0,-1,-1,-0,1,0,0,1,0.538836994513986,0
24,2,2,1,105,1,0,1,-1,-0,-1,-1,0,1,0,0,0.52263250251417,0
24,2,2,1,106,0,0,0,-1,-1,-0,-1,0,0,1,0,0.541870712011587,1
24,2,2,1,107,0,0,0,-0,-1,-1,-0,1,0,0,1,0.439330931345467,1
24,2,2,1,108,0,1,1,-0,-0,-1,-1,1,1,0,0,0.64422379322059,1
24,2,2,1,109,1,0,0,0,-0,-0,-1,-1,1,1,0,0.763533950390411,1
24,2,2,1,110,0,0,0,-1,0,-0,-0,0,-1,1,1,0.516840498763486,1
24,2,2,1,111,0,1,1,-0,-1,0,-0,1,0,-1,1,1.19121393343084,1
24,2,2,1,112,1,1,1,0,-0,-1,0,-1,1,0,-1,0.584667300994624,1
24,2,2,1,113,0,0,0,1,0,-0,-1,-0,-1,1,0,0.553993617722881,1
24,2,2,1,114,1,1,1,-0,1,0,-0,1,-0,-1,1,0.711853688684641,1
24,2,2,1,115,1,1,1,1,-0,1,0,-0,1,-0,-1,0.625680351266055,1
24,2,2,1,116,0,1,1,1,1,-0,1,-0,-0,1,-0,0.523807249410311,1
24,2,2,1,117,1,1,1,0,1,1,-0,-1,-0,-0,1,0.729716818808811,1
24,2,2,1,118,1,1,1,1,0,1,1,-0,-1,-0,-0,0.530300187790999,1
24,2,2,1,119,1,1,1,1,1,0,1,-0,-0,-1,-0,0.508324896582053,1
24,2,2,1,120,1,1,1,1,1,1,0,-0,-0,-0,-1,0.567825081030605,1
24,2,2,1,121,0,1,1,1,1,1,1,-0,-0,-0,-0,0.556107559823431,1
24,2,2,1,122,1,1,1,0,1,1,1,-1,-0,-0,-0,0.545974715816556,1
24,2,2,1,123,1,1,1,1,0,1,1,-0,-1,-0,-0,0.547520261912723,1
24,2,2,1,124,1,1,1,1,1,0,1,-0,-0,-1,-0,0.562706099255593,1
24,2,2,1,125,0,1,1,1,1,1,0,-0,-0,-0,-1,0.49222408827336,1
24,2,2,1,126,0,1,0,0,1,1,1,-1,-0,-0,-0,0.558221910265274,0
24,2,2,1,127,1,1,0,0,0,1,1,-1,-1,-0,-0,0.415099449994159,0
24,2,2,1,128,0,1,0,1,0,0,1,-0,-1,-1,-0,0.419215262343641,0
24,2,2,1,129,0,1,0,0,1,0,0,-1,-0,-1,-1,0.47442047642835,0
24,2,2,1,130,0,0,1,0,0,1,0,-1,-1,-0,-1,0.546816459929687,0
24,2,2,1,131,1,0,1,-0,0,0,1,1,-1,-1,-0,0.648034175945213,0
24,2,2,1,132,1,0,1,-1,-0,0,0,0,1,-1,-1,0.516683757916326,0
24,2,2,1,133,1,0,1,-1,-1,-0,0,0,0,1,-1,0.472510646053706,0
